sleep_hours,exercise_freq,stress_level,nutrition_score,genetic_resilience,bio_age_offset
4.695214357150778,5,1.2771348363523483,97.8399907742143,77.05428739350178,12.52
9.178620555253561,1,8.260676302525283,75.02005728551006,75.04948249423708,7.34
7.7397887609653475,6,7.820280876703859,71.63645680098523,80.89187416913296,8.15
5.985388149115895,2,7.087446977429765,72.8849802579647,94.98451961376534,6.74
4.381350101716142,1,0.36160380524762115,60.444136200258185,86.93071129287165,7.92
5.865893930293973,1,3.031283559453286,68.43535854323976,73.92529960560995,7.97
5.951099932160482,5,2.631125699108429,68.49066279935883,88.96435682959165,9.41
8.377637070028385,2,3.6013640747151907,52.61775100937362,65.9747927159368,7.41
7.8253448281312785,6,0.8764274676383854,88.37838142589591,61.0662290208136,13.33
9.32327645545796,4,9.369578230310628,70.82522159519395,67.15569303624956,7.33
6.8332895509716955,4,5.538022407123763,91.10899434082117,71.91440446399909,10.28
4.71756547562981,1,3.0552431065802352,92.51740005599477,77.8703265110846,9.91
8.27946872333797,2,3.969815170742834,60.599702734932904,81.52951991894199,7.99
8.564710291701385,2,4.472025405048356,82.86767410850644,91.87120010250476,10.08
7.367663185416977,6,6.005943333606173,73.6140902081491,77.84489033426601,9.11
8.625803079727365,5,5.156794276964978,94.00783689607425,77.54464756190053,11.77
6.9627735781863445,3,9.193919732144174,60.787033958822704,61.75850534380437,5.17
7.136396976291964,4,4.969634829058302,83.89066001550222,61.22190434296783,9.96
6.565246110151298,5,9.921580148233126,80.38760611263612,79.29059866707303,7.2
4.152514760464571,0,8.514249577450958,64.76507387859164,75.33625146369207,3.88
4.647348561959827,4,2.085105143573358,56.83004518255863,89.37131382431045,7.7
4.188575114120406,5,9.305952146439163,82.58198802386383,65.62378546491458,6.78
7.818462467582682,4,1.163663978854761,86.92987290661654,60.87400817409674,12.44
5.88613588645796,3,8.174497084911916,65.78136718816751,75.7163568775544,5.75
7.051424146988216,0,3.806232934765801,82.2416302011157,68.311749486329,9.14
9.445398843556557,3,8.779743204450694,69.75654538057516,61.73650306685931,7.26
5.495753374893249,6,8.680566901074503,85.66034416413089,85.36094003966701,8.22
6.462297538213779,0,8.059254001176212,59.96076374470265,63.90575499850366,4.55
8.533306831258292,1,7.900304363070614,94.51075013180872,81.29118250027201,9.21
5.372788992949735,5,3.046791390980408,64.37047982327898,69.83674125584112,8.56
4.461879458972758,0,0.8091928305125218,68.38929938780765,66.07236176242577,8.22
5.738508717482608,6,4.029801787651614,52.90459760401749,73.29130330217612,7.37
4.9673277235240265,6,1.7352451498650867,55.57561061606382,88.05060216780338,8.48
9.578185914055439,3,6.9495108890246176,75.7930951356164,73.72327519166004,8.84
8.848722277386502,4,3.4609972653778556,63.379633836398575,86.27693772238695,9.35
7.800422539062541,0,9.756102008599148,91.77401128710972,64.39202038797028,7.42
9.228763541126305,5,6.40972077345332,50.734669432747694,87.04699968827777,7.06
8.822032461394688,0,8.224805636343609,68.95470243359681,68.29266637173271,6.31
5.119420353316215,2,1.3252467274184843,66.86727733845464,83.70875954611054,8.67
9.355353990939866,4,8.620144822726225,50.966381545880054,79.80235441943488,5.73
7.2360534514939046,5,9.227571905133944,56.21841995002551,92.52006510240906,5.4
8.844640930984376,5,4.870619188189359,70.68213374593176,73.556288129136,9.67
9.376547799540958,1,6.062529377509774,74.64322922237233,62.315781609205416,8.48
5.908020849831184,3,7.648098009029955,70.21448736274345,60.67044199429385,6.46
4.66031154716606,1,1.7483862726041255,76.5468839206047,88.94004963404636,8.94
5.36761097525165,5,5.0256607646344245,79.75658374528408,78.36574731815013,9.11
6.562646731757538,4,3.986630277723131,50.49619105639178,87.13354181422322,6.88
8.90808859553496,0,1.4637399216224911,73.2047579726752,68.20489600040301,10.15
9.164383499538062,0,3.6753442229153146,98.17496204437941,72.07793109296318,11.65
4.041712783187144,4,0.6817230938549357,75.95161400647743,61.05363552739616,10.07
7.064483815465394,5,0.25811906949486985,83.87711337294766,93.65223136009394,12.58
6.504466018892674,6,1.3516628915482276,65.59319289584415,83.37537673452847,10.29
5.332646862824381,0,9.631151115891738,88.69956890763812,92.66217807157571,6.19
4.719192204002097,6,5.49529535895017,88.64607409380575,69.29237426001754,9.8
6.025691028421768,0,9.6582216115322,76.06480238270694,81.40122639289814,5.19
9.657458223475114,0,4.32497878330132,98.80069116396068,83.74749889024233,11.58
5.939217592124532,3,3.1181613308525957,56.27751073813267,71.11423950901559,7.34
7.112743730460196,3,5.061418628402441,50.84738324447905,89.68382322554706,6.3
8.218113753371068,2,4.3951168863291015,88.50791058785481,93.15065120150868,10.54
6.181777614275764,1,1.0566468426174391,90.35777686824413,90.96992911936016,11.28
9.830692496325764,4,6.408263146902062,56.01036145602881,85.86734415787804,7.53
9.774683769652668,4,2.160381825095996,63.2791416479303,69.7112637903734,10.36
5.510693774952185,4,6.195879548978295,50.877618168331445,69.85656147369711,5.39
6.983491035354312,2,6.502010923981533,64.66543053902824,93.71761121561133,6.61
5.805269858900618,3,1.520248531286481,88.65709369593358,60.359957357749224,11.33
5.709042966264805,5,0.6134962711066816,75.89802638562895,85.06174906347505,11.07
4.221321684127197,6,7.807615860684399,67.40477965841441,84.71861568943417,6.33
7.657386003879381,6,4.5980042376932015,68.58696474531652,81.7941339332429,9.42
7.016074139373169,5,0.5816379550547579,50.06768128577341,94.6538096130403,9.02
4.308872507499936,2,9.948663171697671,64.9900263782618,70.91578025173038,3.85
5.671878785419668,5,0.5778056099636664,82.32293708189653,71.89901523276369,11.71
9.449595315799922,4,6.950352288585532,98.70972219081786,62.76287910312944,11.38
5.437371344001835,1,9.836789252634135,92.35304134919497,75.49793477903081,6.79
4.8693692325473386,0,2.391801042159256,51.17974823227646,69.13669841821968,5.87
6.936716561665378,6,1.4224936868719618,94.92803023374196,72.01853457621755,13.36
9.913902724663604,3,1.213849394224289,89.15992066493129,89.21001265894697,13.17
5.452331629069002,3,3.0327514756759557,89.01880617854903,92.74195797346235,10.47
8.03281328443527,2,1.010458110106467,72.89978795017858,66.50065752018149,10.6
8.569717691972306,3,6.9216134169413195,69.90026464772514,73.03781260437131,7.86
5.425825263954398,4,0.6229179813006269,65.14578644165962,92.5020696740388,9.57
8.369298091671158,6,5.094221281497897,53.284742947718286,62.163296124122795,7.93
6.20669879631552,5,9.966968538529768,61.41176817468495,63.23261848389825,5.14
7.793834983561477,4,8.139702695060189,62.33018174890123,65.69768462221803,6.48
7.801178264565368,2,6.152194382310109,74.20385348551008,80.83244919444061,8.06
7.214648104448551,4,3.062536207866117,87.3722203298347,65.26652948520992,11.29
4.54173862032645,5,6.238958362916385,73.69049141989733,93.88267335077568,7.57
9.011814973535428,1,5.270414639116517,52.89222247235803,75.6350084540482,6.56
5.9246803898304155,2,4.260833838903714,97.8894900494102,77.55312861225582,10.63
5.119111062399125,1,1.3071037674019947,97.13621595470562,68.63305155318923,11.41
4.2446508493285835,0,8.866042152404667,89.25947715742042,76.48360883521568,6.19
7.545357659129451,1,4.497846488213225,99.56639507821103,83.16697714229541,11.03
8.065386171053694,0,1.9462251182076507,77.22411664001315,86.2911997933915,9.98
4.099526973567137,0,3.677593508772896,98.13841751266031,86.38538289484696,9.61
7.072558349795686,1,4.1412975252892705,53.78025203083754,80.22618894429309,6.44
5.358974651187628,2,8.275378955668742,68.28403741306857,91.652592124785,5.43
7.871036742456699,5,7.336143805614021,61.26906340033829,88.60927465571383,7.11
5.046198574029948,4,7.693048936413398,59.7916542067135,86.49668401445189,5.35
8.145626428614795,4,0.11031264428647214,57.0401474446338,61.94619325881612,10.11
6.3204120778032244,5,4.161539981797615,81.12068207829984,60.24072867768773,10.06
9.620379932420407,6,4.813441516353237,89.06609278736525,67.43565470184156,12.15
4.8251256648759595,6,0.19192276823056686,78.91491997101804,83.22332578697083,11.53
6.046398106301551,0,2.598132087450342,57.34813547941049,74.39191211088911,6.85
4.680841127443534,0,7.60289823122135,90.55618849667354,74.08421907547591,7.13
9.548161709671376,2,1.3710970572899905,81.79773535818643,90.96054108803648,11.91
9.264036120285887,3,5.353101314525917,69.40828530634977,91.34469968461435,8.87
5.547649766290934,1,2.152018720172375,83.70651477680315,91.8211342418755,9.81
7.959904276205075,0,0.12120774643893273,62.995248962141645,70.98573267802595,9.42
8.903333201207296,4,2.412014575995415,67.25961042471053,84.18695344587417,10.28
7.331204869596774,2,9.758737549100537,95.87429215659951,69.50716134460293,8.24
7.177903470136039,1,8.015371118829895,64.52522528357102,66.67134415760574,5.62
5.45111374540271,2,9.595766443210334,73.49941340789684,66.46213600715792,5.33
4.558616606835395,1,4.878540439263625,94.50705686980073,71.97376673022579,9.13
9.38329454771996,1,1.097361986775035,85.38606751337637,75.04851669229376,12.04
9.402508342979983,5,5.47959488973693,53.110161308235135,89.08322098692739,7.83
7.798608743639607,0,4.543773345599609,57.36515221394852,64.19618827154493,6.58
6.034178746292204,2,8.44357082739616,50.392079538595844,85.72240465882129,3.83
6.095257447675966,2,0.9808258078424459,81.54608951145818,78.60092199662569,10.7
8.355734073221436,5,4.882411370217782,72.38367127052092,70.07808699365974,9.64
9.382661559715462,4,1.5004866469398426,56.713742545113774,77.24868545864886,9.87
9.322518545590704,4,3.2467592689005995,97.89670605283852,70.49797244219579,13.1
8.679253275145744,6,7.373570773877996,76.482986197281,80.86286843334071,9.23
7.852189876925727,0,4.7601812936876655,62.09466470564446,75.18453729993355,6.97
4.504839789970293,0,3.7588828514576935,75.03017855773538,65.75419351776075,7.43
4.969772284567682,3,3.944762785700353,83.98101663675538,64.08040760944938,9.31
9.391325131162475,5,4.594467684059866,53.81196089867822,79.13434887252455,8.34
7.638574357957539,4,7.850165438370569,63.7351907523946,91.58445616501362,6.7
4.055182309699778,1,8.920846889402345,90.34827454419968,72.038519029519,6.5
4.608829257196192,2,9.553346865039282,72.98324352013306,85.65500375279181,4.97
7.981010614648335,0,7.869033862552951,77.32885710161474,83.05314742289184,6.99
4.030369503077312,2,3.1540689574801273,71.64080011047346,92.60442200083183,7.8
4.964848308504992,2,6.881347060865421,52.194997132150256,88.73433560546994,4.36
7.2924027361995165,3,4.376031240553919,58.2874889910078,79.8311840616912,7.46
8.15137118615616,4,2.5467062204605115,72.27708193709455,82.99606743819376,10.41
7.911767557015603,0,8.408715794259226,60.459273270396395,91.44352633044122,5.01
5.3456158567633585,2,0.38426348962324997,52.49895143298394,73.98315746054271,7.8
8.273075328085216,0,9.017619921354235,92.18248320259119,71.4378147050222,8.02
5.4234945249808,1,4.614774646247342,99.0596264582058,60.37838792723187,10.07
5.952398188955606,3,6.3720147680828045,89.65714369983698,88.92928759670124,9.06
8.478948430708144,1,6.593539222057827,92.68924608523335,88.03432451411777,9.66
7.8977973942832875,0,8.951177407065364,62.09885651585227,63.6559081335053,4.89
9.095340462965067,6,6.366696821672074,98.03134877565998,80.1900083396445,12.06
7.94567735380206,0,6.139335847600618,59.84628522267142,76.23935943584107,6.09
7.40985162001283,4,0.6665204056068996,97.57149051809162,64.1548183428189,13.59
4.562048606968554,2,5.18408021945204,99.74096469829755,94.31988794712532,9.81
6.206294818356601,2,1.5016900081704165,85.58614028730244,67.51435606121744,10.89
5.591214206090353,1,7.374337687214856,99.0571865895911,62.35319630316964,8.76
5.463937860274502,3,5.122219208126745,78.47698897835518,80.81965828256683,8.37
9.838063328514673,6,6.802277792083533,62.97708915880452,85.86033369965614,8.63
6.358586348000562,5,0.41672900602384266,71.84979428328104,61.13552061165154,11.02
9.352279331062679,2,0.8479201604580322,79.6780467689393,83.05511735544577,11.88
7.786831755983577,4,7.163233880626823,53.65407810135075,78.6302156583009,6.1
8.768867821249891,1,0.7208433599867337,81.1171632308623,63.614275310626695,11.56
7.015822558631153,1,0.712567277652586,99.05889183811473,66.03833569312268,12.66
7.461423307758155,5,0.1210847523488745,59.50538248918638,79.87910040606282,10.37
6.955106162913183,4,9.5650139829948,89.62975581441916,70.37251647296509,8.16
5.171457926788267,3,7.37508359459007,95.39493968898097,92.84105050279607,8.82
8.334712691569031,4,3.5325140850206416,97.18507964101104,88.65590803194178,12.49
5.684634174645135,3,2.9653558128765525,98.00678022027236,94.4248522279782,11.49
4.1458957985887235,4,3.4970322974584955,76.0729819360736,69.0884793632645,8.72
7.872833775443007,4,7.746535311811819,98.86539539957519,93.9403271479292,10.36
5.062664076442294,0,6.613706110704144,87.86551035672194,75.09318544270452,7.5
9.642751506117486,1,1.8519556786746794,58.083571811848095,72.16315783598141,9.04
9.723571462015524,4,1.7410933533408435,73.8450053233985,61.762233443927364,11.6
9.489186341322691,5,0.9839564971339732,85.9165587686002,61.846784025086095,13.4
6.220952201532667,4,6.603027197013382,62.36701579095417,84.22039395813292,6.62
4.092739699173205,2,7.643726622217359,82.03075917744437,76.02751480519098,6.62
9.569911375526353,1,2.6504642832500402,83.33002395233096,67.9282569112637,11.14
6.569104889903886,2,0.20944961030912812,58.13498719042829,81.48896072138314,8.94
9.799928914262019,1,0.8217166747642735,78.25426562263782,68.8500341387539,11.63
9.781719862535518,2,9.678600348450304,88.58134554893039,80.2171114020548,8.53
9.11805673280416,4,2.9544477747742026,74.9447832267971,72.57230614439416,10.86
5.766693352417514,4,7.692231478381336,50.60515583880537,88.82432793141366,4.72
6.310586371611551,0,6.2466356885426375,50.45192345396461,88.72436562683728,4.45
9.106820029101142,5,3.8193963965289592,67.85146719850061,76.70726393428404,10.02
5.901532030937666,2,2.0568726219555513,96.30970342158909,72.27866882672555,11.56
5.016956480116555,3,1.2138641815940643,61.43383898018044,72.68959287956831,8.44
7.340807574750101,0,6.150129680388666,81.71818444358436,88.20000839838762,8.03
9.616928644964686,2,7.74633780637788,61.103793534666025,71.48628189791643,6.68
8.176178780049838,2,6.439042535411307,66.08349948297743,67.31707807973962,7.26
7.42036702053619,0,5.303021332491583,92.4021044800742,62.96409196563574,9.56
4.583058962624611,4,0.41951223431636264,86.44307211349735,76.3342592309543,11.47
7.690043360195018,2,9.684887775943839,54.76996386566053,76.87462346219446,4.31
9.94032310062558,4,7.987141916545745,71.43510104932167,89.43180486410175,8.33
4.840504091419144,0,2.928220367009647,51.458488182263224,67.74335437561224,5.62
7.10997791418242,4,9.799703293588507,74.04450733015045,73.334694578394,6.55
9.264238431567733,1,6.018815896363221,83.1217005850534,88.29420086127918,9.31
8.444611706525226,3,5.824226582072464,55.92513117990758,88.82682637621407,6.96
8.182094445971607,6,7.4807317942953215,64.44424694545829,73.46138765925689,7.78
8.214904503922655,2,8.117697880901375,69.89183127510785,76.06934081503383,6.82
6.156946907318531,5,6.564786073315027,95.97655123280248,70.6150061797249,10.28
5.761551065586961,3,1.2809574636620003,99.66275077114821,92.63942074467593,12.53
8.856166932871082,6,3.382675059944984,52.24556494978079,64.15253180095532,8.88
8.860680368075084,4,9.280836403260498,88.0503961747696,92.68122980505146,8.91
9.202433911480622,2,2.2461561184385195,68.58620332011716,83.93532581423702,10.02
9.479443315338827,4,3.7216702383751334,69.622909311474,78.6050253440356,10.09
7.068054393165626,1,4.32076882944196,87.71324866735114,61.14306712745736,9.74
7.009097768123198,0,4.394049896944522,95.92132160727044,76.64586671377029,10.2
8.789771073800651,2,6.129395824945255,97.54642972512741,74.27118367509563,10.81
7.899783584666591,6,9.430758377447075,78.85612930191604,65.64265841912929,8.13
8.21180126354622,6,2.40692711832505,67.85605796502514,82.974336122523,10.67
8.774756016616607,1,1.2150137630091806,89.37745429293896,93.99028175789,12.14
9.340032050905398,1,1.9747048985993731,62.55006916311501,79.67660838725838,9.3
6.027970941109215,2,8.869249002092696,78.20370144167589,85.0163646755381,6.4
6.253497715839664,4,6.458108126552061,67.92892307624366,62.395765839810586,7.27
4.563891639045214,5,2.859067892391601,82.8315536853938,74.61834485359482,10.18
7.469680845977043,6,8.159469389686173,62.019945644675346,64.07254698075735,6.91
4.2156536427804525,6,8.61369996363436,59.57964728674129,81.44785424377787,5.14
6.793588108794761,1,8.465143386902781,95.91195433377186,92.84687553749541,8.38
7.25586780824546,3,9.189265336395545,55.09018414747685,83.16222063650736,4.72
5.719247512769707,1,2.522410201733616,75.29789538674657,62.688106691004755,8.86
7.5449995634140645,5,7.550419287462783,61.04263914815044,72.4133171744779,6.85
4.183001499634297,4,4.6053949727414,51.94649816628337,79.2732182804298,5.77
4.224089132495287,4,8.419985528900614,51.80094091457132,74.11227146466382,3.86
8.935603363957949,3,7.284906771616132,58.76108860529136,89.17754036663104,6.71
6.161143848467577,6,7.764474464997246,93.33851772530002,88.51348516484963,9.72
4.762363075911309,1,6.561618376810715,64.12393719885134,81.41408570361276,5.34
7.133459560328826,4,1.7742876946970687,97.52295852876479,73.07102807964469,12.92
8.619961318591665,5,5.450269188969383,79.08111464945968,68.93677308171354,10.13
5.294926164981059,2,9.846697395245082,71.8307094884383,63.705601137459524,4.98
7.737342854914002,0,9.373880664971189,79.00444173347273,72.42141892202939,6.31
4.512084789962608,0,0.4317373579701167,75.83491926131339,74.46103810227018,9.17
4.310090327011646,0,1.6481481572943713,87.93881268786626,83.65380237864258,9.69
7.188127789408888,6,1.317287734545619,64.12480329864262,83.03559385041507,10.43
7.243810729660639,1,7.259799099852955,67.65251958001512,62.453784887443994,6.33
7.824579408989239,3,8.17785329856945,94.70471512666253,73.83407604009052,9.41
8.35654800233597,4,2.1351136631067194,97.32282565752027,66.36226035260766,13.21
9.855112476775208,2,5.05852692951829,94.62791137432373,65.4884446860882,11.48
7.097802089807172,5,8.407030280112,70.97239969786568,88.95557524080361,7.23
5.937738837647476,2,7.328015447662506,89.01827515034408,61.46703258506901,8.21
8.771117168612221,5,5.422372054918483,73.81678666505493,74.67140065657425,9.68
5.624993507572445,6,5.903476904587729,74.87699260730511,65.88712795182813,8.59
6.633828524233817,1,5.0836054691628,60.234005452864196,90.7765575487466,6.44
4.470738288053596,0,2.9754845131882055,79.55651516292582,79.49641796462623,8.26
4.152104460492745,1,5.650219928590161,59.306794887667394,68.09832227318968,5.07
9.77589048806755,6,6.888853020500907,66.5782349533597,77.58495505082317,8.92
9.015880723073234,3,8.733229158608077,92.75151008099675,85.60202258960905,9.41
8.175845236562187,3,6.362913539792481,60.35379046054276,93.53413031218018,7.02
6.45371766648562,6,7.61121537043158,53.557914258671644,67.71561014858966,5.93
5.039765920425075,5,1.60071634954573,53.45037963064082,91.01636202452708,8.06
4.938622256026516,4,4.6155747441978985,97.03922602515539,92.70064399586215,10.57
5.501457388987572,4,0.09331619827093296,75.34602189809173,92.07471905862232,10.89
7.295359988236723,5,2.46678864521623,70.47060359085091,82.23950249016684,10.23
8.287575536200375,3,7.264617151130048,90.54392905039592,82.04372290521476,9.64
7.961184260306387,3,9.918099513493635,91.79129639552579,74.1123721614338,8.3
5.679603381675657,3,0.9917809958721591,66.60955165578022,86.33392588063258,9.34
9.729191683979165,1,4.0149431586128825,84.68090287368976,78.59529064228262,10.65
8.427381500174612,3,8.000709686991595,88.55614079259433,83.7103324929903,9.13
7.326124315068404,2,2.0403563462889887,82.73253434329773,74.99602663470785,10.78
7.670324477406114,0,5.550849493022863,57.57975374000497,85.60237624150986,6.05
6.517600374566739,3,7.330712960296748,93.79415417585285,88.85650311615922,9.22
5.486385937006945,5,6.159854502601791,76.95472763680044,65.12526898109857,8.31
6.135836071907569,0,1.8802473461541613,64.12362131850018,89.15254004509798,7.93
8.547076662786214,1,3.553845686857394,71.2614092718847,78.91037861266075,9.07
4.086360931778535,5,7.837917844853973,51.87855451994537,89.56330681815786,4.4
4.696435843041497,0,5.542265141320167,56.39334006112088,75.09555972193552,4.75
4.2760158521305165,5,0.052296135429127366,88.27733752579304,73.26641698840622,12.01
4.244372813913821,1,7.6099076002809385,50.00058173776831,92.02712563810279,3.19
9.132763504066043,2,0.3531135494023907,70.82829142411461,68.79092436419404,11.16
8.221947156280141,1,7.457337827312322,76.12550905427942,89.54743138501502,7.47
6.845042974523951,1,2.024805601652374,52.731721000048616,76.94072003782915,7.3
4.587004963906009,5,9.580734801193802,98.65390814861664,77.9933404892941,8.41
6.949695250700994,6,3.679407513020845,61.3062665624836,70.79638985213194,8.87
6.840830624683394,4,3.269316163380791,65.20993598181404,80.05647702166556,8.82
5.039211219460091,3,1.4888805033244468,65.19712561275136,71.3823918696674,8.69
6.603109895427838,3,3.0560421549021486,61.520833105867496,61.37442949845783,8.17
6.39102840638424,2,8.766507618282006,50.07369110431557,69.51995118705246,3.78
7.695100588313299,2,9.963343376272473,86.46723970439982,60.22326651923068,7.34
7.810561905205863,3,3.683095305068483,98.34227498996427,94.24241754698998,12.02
4.2718240586322676,4,4.486106309545425,61.21467416425225,93.80115234369117,6.79
6.247675687758827,3,7.220709382027371,83.15235959017113,73.83043541153067,8.1
7.755159494285419,6,8.861957804650745,87.09481634793576,85.49297990188761,9.18
7.018817551480526,4,5.930443341867841,92.42126895452623,72.10321344436487,10.28
9.138939047129934,2,3.9152569817782936,71.13145985068046,83.48826049800917,9.41
7.95216178971367,0,4.126218408486237,65.14654528202146,88.19005150660927,7.63
4.977606562488578,5,6.956181464968068,66.26475670115155,93.13646856422842,6.64
4.423412484402579,6,0.032182636042786816,85.63106665492563,74.00742965473852,12.12
7.854515669237894,6,6.195893374598407,90.8389733252818,87.41542940346167,10.93
4.159067863249731,2,3.554930104413574,59.08069838783013,69.30749577212416,6.39
7.51465348764078,2,7.941973312770843,68.54705040788826,94.6616306327777,6.49
9.641381448549746,1,0.9299063982313216,95.0970098374575,60.90193595675229,13.2
7.452845067255273,6,5.882022669483905,90.33467598473696,81.12350822753923,10.87
6.329019557239132,1,4.809728898861238,99.2429201381238,83.08270935779645,10.35
7.859729310654119,1,6.423255259052274,87.71241298410403,84.08159449759451,9.0
